ticker,date,return
AAPL,2023-01-20,0.001161930028401592
AAPL,2023-02-17,-0.0001249843769529635
AAPL,2023-03-17,-0.029119093666585716
AAPL,2023-04-21,0.0004699682800752836
AAPL,2023-05-19,-0.0009472876539311503
AAPL,2023-06-16,0.0044555217075950004
AAPL,2023-07-21,-0.00022337727628207737
AAPL,2023-08-18,0.002226862264781193
AAPL,2023-09-15,-0.002157319177926831
AAPL,2023-10-20,-0.001265663959498009
AAPL,2023-11-17,-0.001739233681195218
AAPL,2023-12-15,0.018887808378178716
AAPL,2024-01-19,0.0017209453877924386
AAPL,2024-02-16,-0.0021638184717001074
AAPL,2024-03-15,0.0001250156269534397
AAPL,2024-04-19,0.0676344260634707
AAPL,2024-05-17,-0.026778031525971024
AAPL,2024-06-21,-0.06139449081229609
AAPL,2024-07-19,0.10902430691708642
AAPL,2024-08-16,-0.009797087998600462
AAPL,2024-09-20,-0.0014977533699451762
AAPL,2024-10-18,-0.07259084394233206
AAPL,2024-11-15,0.04884177466385853
AMD,2023-01-20,0.02448110697179362
AMD,2023-02-17,0.0016749652428811324
AMD,2023-03-17,-0.004127486585645546
AMD,2023-04-21,-0.002747258634222982
AMD,2023-05-19,-0.005462641946697433
AMD,2023-06-16,-0.006393235659740593
AMD,2023-07-21,0.0025311318025673657
AMD,2023-08-18,0.0005829362611737832
AMD,2023-09-15,-4.6323103464196436e-08
AMD,2023-10-20,-0.01141548108284407
AMD,2023-11-17,0.019804619722183947
AMD,2023-12-15,0.03287412547748558
AMD,2024-01-19,-0.006928203151189916
AMD,2024-02-16,-0.0038289290012034627
AMD,2024-03-15,0.012436396269078331
AMD,2024-04-19,0.007754726795514255
AMD,2024-05-17,0.003334927124505782
AMD,2024-06-21,-0.04394504619225992
AMD,2024-07-19,0.010332182482912122
AMD,2024-08-16,0.022354090679464367
AMD,2024-09-20,-0.005758392880512941
AMD,2024-10-18,-0.11772710848287116
AMD,2024-11-15,-0.20606328207381364
AMZN,2023-01-20,0.008116124519436108
AMZN,2023-02-17,0.0026627806226955375
AMZN,2023-03-17,-0.013292838966957654
AMZN,2023-05-19,-0.018378920829406065
AMZN,2023-06-16,0.01546633338540837
AMZN,2023-07-21,-0.0020479637214743107
AMZN,2023-08-18,-0.06242232564562933
AMZN,2023-09-15,-0.013283073138734003
AMZN,2023-12-15,0.13153935664526695
AMZN,2024-01-19,-0.007982222091794888
AMZN,2024-02-16,0.0010074801298556313
AMZN,2024-03-15,0.0036954636058228463
AMZN,2024-04-19,0.0026468703017470396
AMZN,2024-05-17,0.013646074626865623
AMZN,2024-06-21,5.26146246571102e-08
AMZN,2024-07-19,-0.008992628343767906
AMZN,2024-08-16,0.024390308589607557
AMZN,2024-09-20,-0.003921094743535414
AMZN,2024-10-18,0.02191017428542974
AMZN,2024-11-15,0.0026173285639505828
AVGO,2023-01-20,0.1576060058640909
AVGO,2023-02-17,0.04438167193249809
AVGO,2023-03-17,0.32609352622876897
AVGO,2023-04-21,0.017486325411894432
AVGO,2023-05-19,1.1665941103383322
AVGO,2024-09-20,0.10285912831241273
AVGO,2024-10-18,-0.05576588064597543
AVGO,2024-11-15,-0.05420252147728288
BABA,2023-01-20,-0.2518284225398937
BABA,2023-02-17,0.015103487697929241
BABA,2023-03-17,-0.13572273305914595
BABA,2023-04-21,-0.06065776676633927
BABA,2023-05-19,0.16124256582840246
BABA,2023-06-16,0.07228911502614221
BABA,2023-07-21,-0.16055406203667577
BABA,2023-09-15,-0.0726723371256095
BABA,2023-10-20,-0.17380798791474394
BABA,2023-11-17,-0.0148443579788754
BABA,2023-12-15,-0.010066201610583914
BABA,2024-01-19,-0.0076089066432543095
BABA,2024-02-16,-0.008602842776624153
BABA,2024-03-15,-0.1728574972080602
BABA,2024-04-19,0.2555613274702533
BABA,2024-05-17,-0.10006985873865504
BABA,2024-07-19,0.0749315486681601
BABA,2024-08-16,0.30443006266882744
BABA,2024-09-20,-0.22383419245003688
BABA,2024-11-15,-0.07097343924412214
COIN,2023-01-20,0.9303796089511753
COIN,2023-02-17,-0.013326669299111527
COIN,2023-04-21,-0.01580305843439911
COIN,2023-05-19,0.047961635834189886
COIN,2023-07-21,-0.02123260277204353
COIN,2023-09-15,-0.08861415566657904
COIN,2023-10-20,0.2024472313681871
COIN,2024-01-19,-0.07431326773267732
COIN,2024-02-16,0.056841760849722034
COIN,2024-04-19,0.046511690126479044
COIN,2024-05-17,0.00069097080670244
COIN,2024-06-21,0.04361842580949382
COIN,2024-07-19,-0.03566624110747929
COIN,2024-08-16,0.09666189328521702
COIN,2024-09-20,0.683601129373677
F,2023-01-20,-0.09523804301075267
F,2023-02-17,0.029411797577854948
F,2023-03-17,-0.19295294966442955
F,2023-04-21,-0.03747877001703592
F,2023-05-19,0.0014164419263456018
F,2023-06-16,-0.14019847270471464
F,2023-08-18,-0.020344341158059387
F,2023-11-17,0.0016639700499168075
F,2023-12-15,0.00970870097087384
F,2024-03-15,-0.055062106571936
F,2024-04-19,-0.1305518532974428
F,2024-05-17,2.4916943619501808e-08
F,2024-06-21,0.2808585939177102
F,2024-07-19,0.041587945179583974
F,2024-08-16,0.17214702321083153
F,2024-09-20,0.08734409625668471
F,2024-10-18,-0.019569426614481467
F,2024-11-15,-0.027888423505976312
GOOGL,2023-01-20,-0.052552906002990674
GOOGL,2023-02-17,-0.01175059350726948
GOOGL,2023-03-17,0.0009929249404290186
GOOGL,2023-04-21,0.0015959479731886272
GOOGL,2023-05-19,-0.004530030739362423
GOOGL,2023-06-16,0.005191703232289457
GOOGL,2023-07-21,0.00644536094102488
GOOGL,2023-08-18,-0.014764012571261698
GOOGL,2023-09-15,-0.04498462512738399
GOOGL,2023-10-20,0.13568078824099516
GOOGL,2023-11-17,0.018225728272330155
GOOGL,2023-12-15,0.01806740897892123
GOOGL,2024-01-19,-0.04171756624541367
GOOGL,2024-02-16,0.03504424458339428
GOOGL,2024-03-15,-0.02320374027686234
GOOGL,2024-04-19,-2.7887520293035095e-08
GOOGL,2024-05-17,-0.0014482520053478165
GOOGL,2024-06-21,-0.010721095813113535
GOOGL,2024-07-19,0.03450115047770708
GOOGL,2024-08-16,0.013089277663313359
GOOGL,2024-09-20,-0.0009581053892214753
GOOGL,2024-11-15,-0.005262033635988428
INTC,2023-01-20,-0.0795619992700729
INTC,2023-02-17,0.2791261707119743
INTC,2023-03-17,-0.09949626952141066
INTC,2023-04-21,-0.08740829400978012
INTC,2023-05-19,0.005327593500266348
INTC,2023-06-16,0.130146112881806
INTC,2023-07-21,-0.21344848858729182
INTC,2023-08-18,-0.04742678758829477
INTC,2023-09-15,-0.06312302491694366
INTC,2023-10-20,0.2898158921993499
INTC,2023-11-17,0.0795352926720283
INTC,2023-12-15,0.054124903099083355
INTC,2024-01-19,0.028202596558317472
INTC,2024-02-16,0.010742615133115363
INTC,2024-03-15,-0.4258823171764705
INTC,2024-04-19,0.0029368458149778842
INTC,2024-05-17,0.03339756904303148
INTC,2024-06-21,-0.13524320186542294
INTC,2024-07-19,-0.02247096629213552
INTC,2024-08-16,-0.01094889142335742
